molecule_chembl_id,canonical_smiles,pchembl_value,bioactivity_class
CHEMBL4531635,O=C(Nc1ccc(S(=O)(=O)C2CCC[C@@H]2C(=O)NO)cc1)OCc1ccccc1,6.28,1
CHEMBL279785,CNC(=O)[C@@H](NC(=O)[C@H](CC(C)C)[C@H](O)C(=O)NO)C(C)(C)C,8.51,1
CHEMBL2103847,CC(C)C[C@@H](C(=O)N[C@H](C(=O)OC1CCCC1)c1ccccc1)[C@H](O)C(=O)NO,5.82,1
CHEMBL4558237,O=C(CNCc1cc(Cl)c2cccnc2c1O)Nc1ccccc1,5.68,1
CHEMBL4483313,O=C(CCNCc1cc(Cl)c2cccnc2c1O)Nc1ccccc1,5.46,1
CHEMBL4586740,O=C(CCCNCc1cc(Cl)c2cccnc2c1O)Nc1ccccc1,5.5,1
CHEMBL4471187,O=C(CCCCNCc1cc(Cl)c2cccnc2c1O)Nc1ccccc1,5.44,1
CHEMBL4580198,O=C(CCCCCNCc1cc(Cl)c2cccnc2c1O)Nc1ccccc1,6.18,1
CHEMBL4574404,Cc1[nH]c2ccccc2c1CCNC(=O)CCCNCc1cc(Cl)c2cccnc2c1O,5.89,1
CHEMBL4435530,O=C(CCCNCc1ccc(O)c2ncccc12)Nc1ccccc1,5.29,0
CHEMBL4581930,O=C(CCCCCNCc1ccc(O)c2ncccc12)Nc1ccccc1,5.22,0
CHEMBL4441474,Cc1[nH]c2ccccc2c1CCNC(=O)CCCCNCc1ccc(O)c2ncccc12,5.28,0
CHEMBL1650637,O=S(=O)(Nc1ccc(O)c2ncccc12)c1ccc(F)cc1,4.96,0
CHEMBL311932,COc1ccc(S(=O)(=O)N(CC(=O)NO)CC(C)C)cc1,8.06,1
CHEMBL75094,CC1(C)SCCN(S(=O)(=O)c2ccc(Oc3ccncc3)cc2)[C@H]1C(=O)NO,8.48,1
CHEMBL3358155,O=C1NC(=O)[C@](CNC(=O)c2cc3cc(Cl)ccc3o2)(c2nccs2)N1,5.0,0
CHEMBL3358156,Cn1ccnc1[C@]1(CNC(=O)c2cc3cc(Cl)ccc3o2)NC(=O)NC1=O,4.77,0
CHEMBL3358158,Cn1ccnc1[C@]1(CNC(=O)c2cc3cc(C(F)(F)F)ccc3o2)NC(=O)NC1=O,4.19,0
CHEMBL4589438,CCn1ccnc1[C@]1(CNC(=O)c2cc3cc(Cl)ccc3o2)NC(=O)NC1=O,4.85,0
CHEMBL4450729,CCn1ccnc1[C@]1(CNC(=O)c2cc3cc(C(F)(F)F)ccc3o2)NC(=O)NC1=O,4.39,0
CHEMBL4436740,Cc1cnc([C@]2(CNC(=O)c3cc4cc(C(F)(F)F)ccc4o3)NC(=O)NC2=O)n1C,4.19,0
CHEMBL4097165,O=C1NC(=O)[C@](CNC(=O)c2cc3cc(C(F)(F)F)ccc3o2)(C2CC2)N1,4.72,0
CHEMBL2203634,CCCCCCCCC1(Cc2ccccc2)C(=O)NC(=O)NC1=O,7.66,1
CHEMBL2203635,CCCCCCCCCC1(Cc2ccccc2)C(=O)NC(=O)NC1=O,8.3,1
CHEMBL2203637,O=C1NC(=O)C(CCCCCCCC(F)(F)F)(Cc2ccccc2)C(=O)N1,7.28,1
CHEMBL4637645,O=C1NC(=O)C(CCCCCCCC(F)CF)(Cc2ccccc2)C(=O)N1,7.22,1
CHEMBL4648603,O=C1NC(=O)C(CCCCCCC(F)CF)(Cc2ccccc2)C(=O)N1,6.91,1
CHEMBL2203638,CCCCCCCCC1(Cc2ccc(OC)cc2)C(=O)NC(=O)NC1=O,8.52,1
CHEMBL2203639,CCCCCCCCCC1(Cc2ccc(OC)cc2)C(=O)NC(=O)NC1=O,7.03,1
CHEMBL2203640,COc1ccc(CC2(CCCCCCCC(C)C)C(=O)NC(=O)NC2=O)cc1,7.22,1
CHEMBL2203641,COc1ccc(CC2(CCCCCCCC(F)(F)F)C(=O)NC(=O)NC2=O)cc1,7.21,1
CHEMBL4643048,COc1ccc(CC2(CCCCCCCC(F)CF)C(=O)NC(=O)NC2=O)cc1,7.58,1
CHEMBL4633293,COc1ccc(CC2(CCCCCCC(F)CF)C(=O)NC(=O)NC2=O)cc1,7.33,1
CHEMBL4636104,Cc1ccc2nc(-c3cccc(C(=O)NCCc4ccccc4)c3)[nH]c2c1,4.42,0
CHEMBL4632444,O=C(CCc1ccccc1)Nc1cccc(-c2nc3ccccc3[nH]2)c1,4.17,0
CHEMBL204153,O=C(Nc1cccc(-c2nc3ccccc3[nH]2)c1)c1ccccc1,4.24,0
CHEMBL1277658,O=S(=O)(Nc1cccc(-c2nc3ccccc3[nH]2)c1)c1ccccc1,4.44,0
CHEMBL4647266,O=C(CCc1ccccc1)Nc1ccc(-c2nc3ccccc3[nH]2)cc1,4.54,0
CHEMBL4285334,O=C(Nc1ccc(-c2nc3ccccc3[nH]2)cc1)c1ccccc1,4.8,0
CHEMBL4636483,Cc1ccc2nc(-c3ccc(NC(=O)c4ccccc4)cc3)[nH]c2c1,4.55,0
CHEMBL4647123,Cc1ccc2nc(-c3ccc(NC(=O)c4ccc([N+](=O)[O-])cc4)cc3)[nH]c2c1,4.97,0
CHEMBL4639311,Cc1ccc2nc(-c3ccc(NC(=O)c4cccc([N+](=O)[O-])c4)cc3)[nH]c2c1,4.84,0
CHEMBL4635438,COC(=O)c1ccc(-c2nc3ccc(Br)cc3[nH]2)cc1,4.68,0
CHEMBL4647857,O=C(O)c1ccc(-c2nc3ccc(Br)cc3[nH]2)cc1,4.57,0
CHEMBL4646265,Nc1ccc(-c2nc3ccc(Br)cc3[nH]2)cc1,4.66,0
CHEMBL4635076,O=[N+]([O-])c1ccc(-c2nc3ccc(Br)cc3[nH]2)cc1,5.0,0
CHEMBL4642399,Cc1ccc2nc(-c3ccc([N+](=O)[O-])cc3)[nH]c2c1,4.66,0
CHEMBL4645291,Cc1ccc2nc(-c3cccc([N+](=O)[O-])c3)[nH]c2c1,4.44,0
CHEMBL473361,O=[N+]([O-])c1ccc(-c2nc3ccccc3[nH]2)cc1,4.25,0
CHEMBL1483847,O=[N+]([O-])c1ccc(-c2nc3cc([N+](=O)[O-])ccc3[nH]2)cc1,4.63,0
CHEMBL4646530,O=[N+]([O-])c1ccc(-c2nc3ccccc3[nH]2)o1,4.5,0
CHEMBL1965818,O=[N+]([O-])c1ccc(-c2nc3ccccc3o2)cc1,4.44,0
CHEMBL477841,O=[N+]([O-])c1ccc(-c2nc3ccccc3s2)cc1,4.94,0
CHEMBL93118,Nc1ccc(-c2nc3ccccc3s2)cc1,4.1,0
CHEMBL4648156,Cc1ccc2nc(-c3ccc([N+](=O)[O-])cc3)oc2c1,4.75,0
CHEMBL522613,Cc1ccc2oc(-c3ccc([N+](=O)[O-])cc3)nc2c1,4.83,0
CHEMBL4640215,Cc1ccc2oc(-c3ccc(NC(=O)c4ccc([N+](=O)[O-])cc4)cc3)nc2c1,4.7,0
CHEMBL4517346,COc1ccccc1Nc1nc(-c2sc(NC(C)=O)nc2C)cs1,6.36,1
CHEMBL4789542,COc1ccc([S+]([O-])N2C[C@H](NC(=O)C(C)(C)C)C[C@@H]2C(=O)NO)cc1,7.89,1
CHEMBL4790362,CCCC[C@H](N)C(=O)N[C@@H]1C[C@H](C(=O)NO)N(S(=O)(=O)c2ccc(OC)cc2)C1,7.01,1
CHEMBL4756766,COc1ccc(S(=O)(=O)N2C[C@H](NC(=O)CCCN)C[C@@H]2C(=O)NO)cc1,7.28,1
CHEMBL4765192,COc1ccc(S(=O)(=O)N2C[C@H](NC(=O)[C@@H](N)CCCN)C[C@@H]2C(=O)NO)cc1,6.81,1
CHEMBL4752635,COc1ccc(S(=O)(=O)N2C[C@H](NC(=O)[C@@H](N)CCCCN)C[C@@H]2C(=O)NO)cc1,8.24,1
CHEMBL4750308,COc1ccc(S(=O)(=O)N2CCC[C@@H]2C(=O)NO)cc1,7.66,1
CHEMBL19611,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CC(=O)NO)CC(C)C,9.75,1
CHEMBL261713,O=C(NO)[C@@H](Cc1ccc2ccccc2c1)NS(=O)(=O)c1ccc2ccccc2c1,7.01,1
CHEMBL311932,COc1ccc(S(=O)(=O)N(CC(=O)NO)CC(C)C)cc1,7.11,1
CHEMBL3408913,Cc1ccc(C(=O)NNC(=O)Cn2c(=O)c(Cc3ccccc3)nc3ccccc32)cc1,7.64,1
CHEMBL4871376,NC(=S)NNC(=O)Cn1c(=O)c(Cc2ccccc2)nc2ccccc21,8.29,1
CHEMBL4852596,O=C(Cn1c(=O)c(Cc2ccccc2)nc2ccccc21)NNC(=S)Nc1ccccc1,8.07,1
CHEMBL4862110,CCOC(=O)NNC(=O)Cn1c(=O)c(Cc2ccccc2)nc2ccccc21,8.35,1
CHEMBL4878125,O=c1c(Cc2ccccc2)nc2ccccc2n1CC(O)CO,8.03,1
CHEMBL50,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,6.76,1
CHEMBL242104,COc1cc(/C=N/NC(N)=S)ccc1O,6.97,1
CHEMBL4854379,CNC(=O)C(Cc1ccccc1)NC(=O)C(CC(C)C)SC1CCCC1S,9.24,1
CHEMBL4872688,CC(C)c1ccc(-n2nnc(-c3ccc(S(=O)(=O)NCC(=O)O)cc3)n2)cc1,6.96,1
CHEMBL4869361,[2H]C([2H])(NC(=O)c1cc(C(=O)NCc2ccc(F)c(C)c2)ncn1)c1ccc(C(=O)O)cc1,4.13,0
CHEMBL1939876,CCOC(=O)c1cc2cc(-c3cc(C(=O)NCc4ccc(C(=O)O)cc4)nn3C)ccc2[nH]1,5.05,0
CHEMBL5205063,CNC(=O)[C@@H](CC(=O)[C@H](CC(C)C)[C@H](CSc1cccs1)C(=O)NO)Cc1ccccc1,9.0,1
CHEMBL473539,CC1(C)SCCN(S(=O)(=O)c2ccc(Oc3ccccc3)cc2)[C@H]1C(=O)NO,9.59,1
CHEMBL279785,CNC(=O)[C@@H](NC(=O)[C@H](CC(C)C)[C@H](O)C(=O)NO)C(C)(C)C,8.52,1
CHEMBL5187653,C=CC[C@H](C(=O)NO)C(CC(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)NC,8.52,1
CHEMBL85030,COc1ccc(S(=O)(=O)N(Cc2ccccc2)[C@@H](C(=O)NO)C(C)C)cc1,8.1,1
CHEMBL19611,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CC(=O)NO)CC(C)C,9.3,1
CHEMBL5175662,CNC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](S)CCN1C(=O)N(C)C(C)(C)C1=O)C(C)(C)C,7.6,1
CHEMBL2107228,CO[C@H](C(=O)NO)[C@@H](CC(C)C)C(=O)N[C@H](C(=O)Nc1ccccn1)C(C)(C)C,7.16,1
CHEMBL5172839,O=C(CS(=O)(=O)c1ccc(-c2ccccc2)cc1)NO,6.85,1
CHEMBL5206844,NC(=O)CCC(NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O,8.45,1
CHEMBL5205275,CCNC(=O)CCC(NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O,8.92,1
CHEMBL5174280,O=C(CCC(NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O)NCc1ccccc1,9.15,1
CHEMBL40143,CC1(C)NC(=O)N(C[C@@H](COc2ccc(-c3ccc(OC(F)(F)F)cc3)cc2)N(O)C=O)C1=O,6.92,1
CHEMBL41943,CC1(C)NC(=O)N(C[C@H](COc2ccc(-c3ccc(OC(F)(F)F)cc3)cc2)N(O)C=O)C1=O,5.92,1
CHEMBL5176328,CN(C)c1ccc(-c2cn(-c3ccc(S(=O)(=O)C4(C(=O)NO)CCOCC4)cc3)nn2)cc1,7.36,1
CHEMBL5199189,COc1ccc(-c2cn(-c3ccc(S(=O)(=O)C4(C(=O)NO)CCOCC4)cc3)nn2)cc1,7.95,1
CHEMBL3359658,CC(C)N(C)c1ccc(-c2cn(-c3ccc(S(=O)(=O)C4(C(=O)NO)CCNCC4)cc3)nn2)cc1,6.46,1
CHEMBL181244,CC(C)ON(CC(=O)NO)S(=O)(=O)c1ccc(-c2ccccc2)cc1,6.7,1
CHEMBL5171326,O=C(NCCCCC(NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O)OCc1ccccc1,5.75,1
CHEMBL5205118,NCCCCC(NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O,4.4,0
CHEMBL5196672,NC1CCCCC1NC(=O)P(=O)(O)O,7.7,1
CHEMBL4517346,COc1ccccc1Nc1nc(-c2sc(NC(C)=O)nc2C)cs1,6.36,1
CHEMBL424130,O=C(NO)C1c2ccc(O)cc2CCN1S(=O)(=O)c1cc(Cl)ccc1Cl,5.72,1
CHEMBL129795,O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1O,8.0,1
CHEMBL279785,CNC(=O)[C@@H](NC(=O)[C@H](CC(C)C)[C@H](O)C(=O)NO)C(C)(C)C,6.1,1
CHEMBL19611,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CC(=O)NO)CC(C)C,9.01,1
CHEMBL1939876,CCOC(=O)c1cc2cc(-c3cc(C(=O)NCc4ccc(C(=O)O)cc4)nn3C)ccc2[nH]1,5.05,0
CHEMBL3585766,COc1ccc(S(=O)(=O)N(Cc2cccnc2)[C@@H](CCF)C(=O)NO)cc1,8.52,1
CHEMBL34206,O=C(c1ccccc1)c1ccc(S(=O)(=O)CC(CCCc2ccccc2)C(=O)NO)cc1,8.3,1
CHEMBL5281153,CCc1ccc(C#Cc2ccc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)s2)cc1,8.36,1
CHEMBL5267731,CCN([C@@H](C(=O)O)C(C)C)S(=O)(=O)c1ccc(-c2nc(-c3ccc(C)s3)no2)cc1,7.44,1
CHEMBL483857,O=S(=O)(CC1CS1)c1ccc(Oc2ccccc2)cc1,6.4,1
CHEMBL5287803,O=C1NC(=O)C(O)(CC(=O)c2ccc(NS(=O)(=O)c3ccc(C(F)(F)F)cc3)cc2)C(=O)N1,8.08,1
CHEMBL279786,CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)[C@H](CSc1cccs1)C(=O)NO,9.17,1
CHEMBL279785,CNC(=O)[C@@H](NC(=O)[C@H](CC(C)C)[C@H](O)C(=O)NO)C(C)(C)C,9.1,1
CHEMBL76222,CNC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](S)CCN1C(=O)N(C)C(C)(C)C1=O)C(C)(C)C,7.57,1
CHEMBL5277375,O=C(O)CCC(NC(=O)Cc1ccc(Br)cc1)C(=O)NCc1ccc([N+](=O)[O-])cc1,5.32,0
CHEMBL279786,CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)[C@H](CSc1cccs1)C(=O)NO,9.0,1
CHEMBL279785,CNC(=O)[C@@H](NC(=O)[C@H](CC(C)C)[C@H](O)C(=O)NO)C(C)(C)C,8.52,1
CHEMBL267178,COc1ccc(S(=O)(=O)N(Cc2cccnc2)[C@@H](C(=O)NO)C(C)C)cc1,8.1,1
CHEMBL458649,CC(C)CC(C(=O)N(C)C(Cc1ccccc1)C(=O)O)C(CSc1ccccc1)C(=O)NO,7.84,1
CHEMBL76222,CNC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](S)CCN1C(=O)N(C)C(C)(C)C1=O)C(C)(C)C,7.6,1
CHEMBL34206,O=C(c1ccccc1)c1ccc(S(=O)(=O)CC(CCCc2ccccc2)C(=O)NO)cc1,8.3,1
CHEMBL310655,COc1ccc(S(=O)(=O)N2CCCN(C(=O)OC(C)(C)C)CC2C(=O)NO)cc1,8.04,1
CHEMBL437017,COc1ccc(S(=O)(=O)N2CN(Cc3ccccc3)C(=O)CC2C(=O)NO)cc1,8.17,1
CHEMBL427616,COc1ccc(S(=O)(=O)N2CC[C@H](C(=O)NO)N(S(=O)(=O)c3ccc(OC)cc3)CC2)cc1,9.3,1
CHEMBL5272175,COc1ccc(S(=O)(=O)N(C)c2c(C)cc(Cc3ccc(CN(C)C)cc3)cc2C(=O)NO)cc1,8.52,1
CHEMBL5278204,COc1ccc(S(=O)(=O)N(C)c2c(CN3CCOCC3)cc(C)cc2C(=O)NO)cc1,8.3,1
CHEMBL309492,CCCCOc1ccc(S(=O)(=O)C2(C(=O)NO)CCN(Cc3ccccc3)CC2)cc1,8.52,1
CHEMBL85030,COc1ccc(S(=O)(=O)N(Cc2ccccc2)[C@@H](C(=O)NO)C(C)C)cc1,7.57,1
CHEMBL3585766,COc1ccc(S(=O)(=O)N(Cc2cccnc2)[C@@H](CCF)C(=O)NO)cc1,8.52,1
CHEMBL5285908,CCCCCCCCCC[C@@H](CC(=O)NO)C(=O)N[C@H](C(=O)NC)c1ccccc1,9.7,1
CHEMBL5283673,CCCN(C(CSC)C(=O)NO)S(=O)(=O)c1ccc(OC)cc1,9.7,1
CHEMBL5289570,COc1ccc(S(=O)(=O)N2CC(C)(C)C(CCSCc3ccccc3)C2C(=O)NO)cc1,9.05,1
CHEMBL49413,CCc1ccc(C#Cc2ccc(S(=O)(=O)N[C@@H](C(=O)O)C(C)C)s2)cc1,8.36,1
CHEMBL4634160,O=C(O)CC[C@@H](NC(=O)Cc1ccc(Br)cc1)C(=O)NCc1ccc([N+](=O)[O-])cc1,5.32,0
CHEMBL5267731,CCN([C@@H](C(=O)O)C(C)C)S(=O)(=O)c1ccc(-c2nc(-c3ccc(C)s3)no2)cc1,7.44,1
CHEMBL5270698,O=CN(O)C(CS(=O)(=O)c1ccc(Oc2ccc(OC(F)(F)F)cc2)cc1)[C@@H](O)CO,10.04,1
CHEMBL5287905,Cc1ccc(C#Cc2ccc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)s2)cc1,7.85,1
CHEMBL5284688,COc1ccc(S(=O)(=O)N2CCCC(C)(C)CC2C(=O)NO)cc1,9.3,1
CHEMBL333586,CCOCCCOC(=O)N1CCN(S(=O)(=O)c2ccc(OC)cc2)C(C(=O)NO)C1,9.22,1
CHEMBL5283286,COc1ccc(S(=O)(=O)N2CCN(c3cccnc3)CC2C(=O)NO)cc1,7.5,1
CHEMBL100584,O=C(NO)C(CCn1nnc2ccccc2c1=O)COCCc1ccc(-c2ccc(Cl)cc2)cc1,8.44,1
CHEMBL5288452,Cc1ccc(-c2cc(-c3ccc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)cc3)no2)s1,9.47,1
CHEMBL5280430,CCc1ccc(-c2cc(-c3ccc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)cc3)no2)s1,9.54,1
CHEMBL5283653,COc1ccc(S(=O)(=O)N2[C@H](C(=O)NO)C[C@@H]3CCN(C(=O)CCc4ccccc4)C[C@@H]32)cc1,7.39,1
CHEMBL5284605,O=C(CCCSc1nc(=O)c2ccccc2[nH]1)Nc1nc2ccccc2[nH]1,6.52,1
CHEMBL445971,CS(=O)(=O)Nc1ccc(Oc2ccc(S(=O)(=O)CC3CS3)cc2)cc1,7.1,1
CHEMBL2380401,CN([C@H]1CN(C(N)=O)C[C@@H]1S)S(=O)(=O)c1ccc(Oc2ccccc2)cc1,8.89,1
CHEMBL2435340,O=C(NCc1ccc(-c2ccccc2)cc1)c1cccc(=O)n1O,4.6,0
CHEMBL5274715,O=C(NCc1ccc(-c2ccccc2)cc1)c1occc(=O)c1O,4.6,0
CHEMBL255374,Cc1cc(=O)c(O)c(C(=O)NCc2ccc(-c3ccccc3)cc2)o1,4.6,0
CHEMBL5272043,Cn1ccc(=O)c(O)c1C(=O)NCc1ccc(-c2ccccc2)cc1,4.6,0
CHEMBL5275186,Cc1cc(=O)c(O)c(C(=O)NCc2ccc(-c3ccccc3)cc2)n1C,4.6,0
CHEMBL2146996,Cc1c(O)c(=S)ccn1Cc1ccc(-c2ccccc2)cc1,5.7,1
CHEMBL1200596,Oc1c(Cl)cc(Cl)c2cccnc12,4.8,0
CHEMBL5436337,Cc1ccc(-c2noc(-c3ccc(S(=O)(=O)N[C@@H](C(=O)O)C(C)C)cc3)n2)s1,7.89,1
CHEMBL5401833,Cc1ccc(-c2noc(-c3ccc(S(=O)(=O)N(C)[C@@H](C(=O)O)C(C)C)cc3)n2)s1,7.44,1
CHEMBL5267731,CCN([C@@H](C(=O)O)C(C)C)S(=O)(=O)c1ccc(-c2nc(-c3ccc(C)s3)no2)cc1,7.48,1
CHEMBL5424250,Cc1ccc(-c2noc(-c3ccc(S(=O)(=O)N(CCF)[C@@H](C(=O)O)C(C)C)cc3)n2)s1,7.47,1
CHEMBL5396285,CCCCN([C@@H](C(=O)O)C(C)C)S(=O)(=O)c1ccc(-c2nc(-c3ccc(C)s3)no2)cc1,7.06,1
CHEMBL5406867,Cc1ccc(-c2noc(-c3ccc(S(=O)(=O)N(CCCCF)[C@@H](C(=O)O)C(C)C)cc3)n2)s1,7.6,1
CHEMBL5434496,CCCN([C@@H](C(=O)O)C(C)C)S(=O)(=O)c1ccc(-c2nc(-c3ccc(C)s3)no2)cc1,7.04,1
CHEMBL279785,CNC(=O)[C@@H](NC(=O)[C@H](CC(C)C)[C@H](O)C(=O)NO)C(C)(C)C,8.33,1
CHEMBL5558542,CC(C(=O)N(C)N1C(=O)CSC1c1ccc(C(=O)O)cc1)c1nsc2ccccc12,7.4,1
CHEMBL5560685,CC(C(=O)N(C)N1C(=O)CSC1c1ccc(O)cc1)c1nsc2ccccc12,6.52,1
CHEMBL5542686,CCC[C@H](C(=O)O)N(Cc1cccnc1)S(=O)(=O)c1ccc(OC)cc1,5.06,0
CHEMBL5567551,CCC[C@@H](C(=O)NO)N(Cc1cccnc1)S(=O)(=O)c1ccc(OC)cc1,8.34,1
CHEMBL5560889,CCC[C@H](C(=O)NO)N(Cc1cccnc1)S(=O)(=O)c1ccc(OC)cc1,6.16,1
CHEMBL5568549,C[C@H](C[C@H](COC(=O)CCC(=O)O)NC(=O)c1ccc(Oc2ccccc2)cc1)C(=O)NO,8.55,1
CHEMBL5558206,C[C@H](C[C@H](CO)NC(=O)c1ccc(Oc2ccccc2)cc1)C(=O)NO,9.1,1
CHEMBL5561148,CCCCNC(=O)CC[C@@H](NS(=O)(=O)c1ccc([N+](=O)[O-])cc1)C(=O)O,6.08,1
CHEMBL5560744,O=C(CC[C@@H](NS(=O)(=O)c1ccc([N+](=O)[O-])cc1)C(=O)O)NCc1ccccc1,6.25,1
CHEMBL5561001,CNC(=O)CC[C@@H](NS(=O)(=O)c1ccc(C)cc1)C(=O)O,6.25,1
CHEMBL5568088,Cc1ccc(S(=O)(=O)N[C@H](CCC(=O)NCC(C)C)C(=O)O)cc1,5.93,1
CHEMBL5557636,Cc1ccc(S(=O)(=O)N[C@H](CCC(=O)NCc2ccccc2)C(=O)O)cc1,6.39,1
CHEMBL5596601,CNc1cc(F)cc2cc(C(=O)N3CCc4ccc(C(=O)NCCN5CCCC5)cc4C3)[nH]c12,5.58,1
CHEMBL5597334,CCc1cccc2c(C(=O)N3CCc4ocnc4C3)n[nH]c12,5.07,0
CHEMBL5590730,O=C(NCCN1CCCC1)c1ccc2c(c1)CN(C(=O)c1cc3c(F)cc(C4CC4)cc3[nH]1)CC2,6.0,1
CHEMBL5597109,O=C(c1cc2ccc(C3CC3)cc2[nH]1)N1CCc2ocnc2C1,5.96,1
CHEMBL5597368,O=C(c1cc2ccc(C3CC3)cc2[nH]1)N1CCCc2cnccc2C1,7.09,1
CHEMBL5596204,CCc1ccc2cc(C(=O)N3CCCc4cnccc4C3)[nH]c2c1,6.92,1
CHEMBL5597220,CC(C)(C)c1ccc2cc(C(=O)N3CCCc4cnccc4C3)[nH]c2c1,6.96,1
CHEMBL5596198,O=C(c1cc2ccc(C3CCC3)cc2[nH]1)N1CCCc2cnccc2C1,6.92,1
CHEMBL5590205,C[C@]1(O)C[C@@H](c2ccc3cc(C(=O)N4CCCc5cnccc5C4)[nH]c3c2)C1,6.8,1
CHEMBL5596491,O=C(c1cc2ccc(CCO)cc2[nH]1)N1CCCc2cnccc2C1,5.96,1
CHEMBL5597889,CC(C)(O)c1ccc2cc(C(=O)N3CCCc4cnccc4C3)[nH]c2c1,6.24,1
CHEMBL5597635,CC(C)(O)c1ccc2cc(C(=O)N3CCCc4cnc(N)c(F)c4C3)[nH]c2c1,7.36,1
CHEMBL5633315,O=C(O)CC[C@H](NC(=O)Cc1ccc(Br)cc1)C(=O)NCc1ccc([N+](=O)[O-])cc1,5.32,0
CHEMBL19611,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CC(=O)NO)CC(C)C,10.0,1
CHEMBL5797936,O=C(O)c1csc(CN(Cc2ccccc2)Cc2ccccc2)n1,4.89,0
CHEMBL5988172,O=C(c1cnc(CCc2ccccc2)[nH]1)N1CCCC1,4.1,0
CHEMBL5861599,Cc1cccn(CC2(c3cccc(-c4cccnc4)c3)NC(=O)NC2=O)c1=O,4.17,0
CHEMBL5883658,CCC(C)[C@@H](C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NO)N(C)C(=O)[C@@H]1CCCN1C(C)=O,4.8,0
CHEMBL415879,c1cnc2c(c1)ccc1cccnc12,5.05,0
CHEMBL3892642,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(CO)c2)ccc1O,4.54,0
CHEMBL5815281,COc1cc(/C=C/C(=O)C(C(=O)/C=C/c2ccc(O)c(CO)c2)C(=O)CO)ccc1O,4.8,0
CHEMBL5873958,CNCc1ccc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)cc1,4.77,0
CHEMBL5928788,O=C(/C=C/c1ccc(O)cc1)C(C(=O)/C=C/c1ccc(O)cc1)C(=O)CO,5.22,0
CHEMBL415879,c1cnc2c(c1)ccc1cccnc12,5.05,0
CHEMBL3892642,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(CO)c2)ccc1O,4.54,0
CHEMBL5815281,COc1cc(/C=C/C(=O)C(C(=O)/C=C/c2ccc(O)c(CO)c2)C(=O)CO)ccc1O,4.8,0
CHEMBL5775711,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(N(C)C)cc2)ccc1O,4.77,0
CHEMBL3922961,COC(=O)C(C(=O)/C=C/c1ccc(O)cc1)C(=O)/C=C/c1ccc(O)cc1,5.22,0
